id,team_id,entity_type,type,pipeline_source,consequence_type,push_eligible,created_sthlm,pushed_sthlm,push_latency_min,preview_fixture_id,match_id,everyone_talking,headline,push_title,push_text,immersive_context,talking_points
b2a9ae54-6c20-411d-b6bc-c49db3c0e5c4,cape_verde,country,news,routine,,f,2026-07-11 00:49:57.313035,,,,,f,A new species of sea slug has been named after Cape Verde goalkeeper Vozinha to celebrate his World Championship performance against Spain.,Cape Verde keeper immortalised,A new sea slug species was named after Cape Verde keeper Vozinha.,Forget Man of the Match. Scientists named a new species of sea slug after Cape Verde's keeper Vozinha. That's a different level of recognition.,"[""Tell him Cape Verde's keeper Vozinha now has a sea slug named after him for his World Championship performance against Spain. He'll love this."", ""He'll probably say it's the best story of this tournament. Hard to disagree."", ""Vozinha faced Spain at the World Championship and impressed enough for scientists to name a new species after him.""]"
75c1295d-1689-46d8-bfd2-9f9d01440672,england,country,news,routine,,t,2026-07-11 00:50:50.31732,2026-07-11 00:50:54.054,0.06227800000000000000,,,f,"Rice, Guehi, and James all trained with England today. All three were fitness doubts heading into tomorrow's quarter-final against Norway.",Crisis averted,"All three England injury doubts trained today. Rice, Guehi, and James cleared for Norway.",Three players who were doubts all turned up to train the day before the biggest game of the tournament. It's like the friend who was 'probably not coming' texting 'on my way' at 9pm.,"[""Tell him all three England fitness doubts trained today. Rice, Guehi, and James all cleared for Norway tomorrow."", ""Ask him: does he think England can stop Haaland with a full squad?"", ""All three had different issues this week. Seeing them all train together today is a big deal for England going into this quarter-final.""]"
5fdb6b68-e019-49c0-a747-0fcd80ea4ecf,france,country,news,routine,,t,2026-07-11 00:51:12.32391,2026-07-11 00:51:15.483,0.05265150000000000000,,,t,"Spain beat Belgium 2-1 in the quarter-final today. France now know their semi-final opponents: it is Spain, after Merino's late winner in the 88th minute.",Semi-final sorted,Spain beat Belgium 2-1 today. France face Spain in the World Championship semi-final.,Finding out your next big work presentation is being judged by someone you respect but who genuinely intimidates you. France have their Spain problem confirmed.,"[""He's been waiting to see who France would face. Tell him it's Spain, after Merino scored in the 88th to knock out Belgium."", ""Ask him if he thinks France can handle Spain in the semi-final."", ""Spain's Merino has now scored late winners against both Portugal and Belgium. He'll have strong feelings about whether France can stop that.""]"
14f8b56e-9801-48e5-a1fe-ca0054118ce7,mexico,country,news,routine,,t,2026-07-11 00:51:34.652351,2026-07-11 00:51:37.294,0.04402748333333333333,,,f,Mexico boss Javier Aguirre swore at England's Anthony Gordon during their World Championship match. The clip went viral. Gordon says it was just good fun.,He'll appreciate this one,Mexico boss Aguirre swore at England's Gordon. Gordon says it was just fun.,Your manager cursing at the opposition mid-game and making it to Twitter. It's giving very 'muted on the Zoom call but the whole room can hear you.',"[""Tell him Mexico's manager got caught swearing at England's Gordon in a moment that went viral. Gordon's reaction: just a bit of fun."", ""Ask him if he thinks managers should be able to trash-talk during games."", ""Mexico's boss Javier Aguirre became one of the viral moments of this World Championship. He wouldn't mind that.""]"
02794a5a-bbf5-460d-9b8e-35530dfad41f,norway,country,news,routine,,t,2026-07-11 00:51:50.885709,2026-07-11 00:51:53.825,0.04898818333333333333,,,f,"Norway boss Stale Solbakken says England are the favourites to reach the World Championship semi-finals, ahead of Saturday's quarter-final.",Underdog energy,Norway boss says England are the favourites to reach the semi-finals.,Your manager telling the whole company that a rival's product is better before the big client call. Solbakken just pulled that move.,"[""Tell him Norway's manager publicly said England are favourites to reach the semi-finals. The day before the quarter-final."", ""Ask him: is this mind games or genuine honesty from Norway's manager?"", ""Norway's manager said England are favourites. Haaland earlier said the pressure is all on England. That's an interesting approach from Norway.""]"
f7efc67b-9b2c-4377-b696-6469157ec92a,portugal,country,news,routine,,t,2026-07-11 00:52:15.526124,2026-07-11 00:52:18.302,0.04626460000000000000,,,f,Jorge Jesus named Portugal's new head coach on a four-year deal. First thing he said: there is still room in the side for Cristiano Ronaldo.,Ronaldo's not done yet,Portugal named Jorge Jesus as new coach. He says Ronaldo is still in his plans.,"The new boss walks in, looks at the squad list, and refuses to cross off the name everyone expected to be gone. That's Jesus's first move.","[""Tell him Portugal have confirmed Jorge Jesus as new manager on a four-year deal. He says Ronaldo is still in his plans."", ""Ask him: does Ronaldo deserve another chance under the new coach?"", ""Portugal lost to Spain, Ronaldo said it was his last World Championship. Now the new coach says he's still in the plans. That's a twist.""]"
cc41c204-e99b-43d3-aede-cab7d3234999,qatar,country,news,routine,,f,2026-07-11 00:52:37.434594,,,,,f,Qatar's Madibo has received a five-match ban for his challenge on Kone at the World Championship. BBC Sport is asking if the punishment fits the crime.,Five games for Madibo,Qatar's Madibo got a five-match ban for his challenge on Kone.,The person who got a formal written warning for something everyone else gets a chat about. Now it's a whole debate.,"[""Tell him Qatar's Madibo got a five-match ban for a challenge. BBC Sport are questioning if it was too harsh."", ""Ask him: what's the right punishment for a bad tackle at a World Championship?"", ""Madibo challenged someone called Kone and walked away with five games. He'll have a view on whether that's proportionate.""]"
df2c9506-5c3d-4987-ad43-d0be4d6fed83,spain,country,news,routine,,f,2026-07-11 00:52:56.489905,,,,,t,Mikel Merino has done it again. He scored in the 88th minute to beat Belgium 2-1 and send Spain into the World Championship semi-finals against France.,Merino again,Spain beat Belgium 2-1. Merino scored in the 88th minute. Spain vs France in the semis.,The substitute who keeps coming on and deciding everything. It's like the colleague who works part-time and somehow ends up in every highlight reel.,"[""He's been watching Merino's tournament. Tell him he came on again and scored again in the 88th minute. Belgium out, France up next."", ""Ask him if he thinks Spain or France will win the semi-final."", ""Merino has now scored late winners against both Portugal and Belgium. He'll want to know if he can do it against France too.""]"
2e9dfba7-87ff-4a21-bd03-40423da503d2,world_championship,tournament,news,routine,,t,2026-07-11 07:40:04.544553,2026-07-11 07:40:11.453,0.11514078333333333333,world_championship:2026-07-12:argentina-vs-switzerland,preview:1582681,t,"Messi has 8 goals in this World Championship, and now Argentina face Switzerland in the quarter-final.",He'll be up late for this,Messi's Argentina vs Switzerland in the World Championship quarter-final. 03:00 his time.,Messi's side keep dragging wins from the edge of disaster. Like buying a Zara dress two hours before the wedding and it being perfect. Infuriating and brilliant at the same time.,"[""Tell him Messi's scored 8 goals in this tournament. He'll either list them all or run you through the best one."", ""Argentina's own defender Romero admitted this week their defense 'bothers us.' Mention it and he'll have thoughts."", ""Ask him if Switzerland can really pull off an upset, or if Messi just has too much for them.""]"
97be52e2-0651-452a-af28-c5954f43f632,world_championship,tournament,news,routine,,t,2026-07-11 07:45:37.845539,2026-07-11 07:45:42.147,0.07169101666666666667,world_championship:2026-07-11:norway-vs-england,preview:1581037,t,"Norway knocked out Brazil to get here. Now they face England in the World Championship quarter-final, with Haaland on 7 goals.",11pm and Haaland's in town,"Norway vs England, World Championship quarter-final. 23:00 his time. Haaland has 7 goals.",Norway knocked out Brazil. Your wallflower friend just became the hen do's main character.,"[""Tell him Norway knocked out Brazil to get to this quarter-final. He'll have strong feelings about that."", ""Norway's own manager told BBC Sport he thinks England will make the semis. Watch him debate whether it's a mind game."", ""Ask him if Haaland gets one early, what does England do then?""]"
4b15397f-75e2-4ff3-86e2-57427f892e84,argentina,country,news,routine,,t,2026-07-11 08:49:28.485056,2026-07-11 08:49:31.048,0.04271573333333333333,,,f,Romero (Argentina defender) said the defence leaking goals 'bothers' him ahead of tonight's World Championship quarter-final against Switzerland.,He'll be stressing about this,Romero says Argentina's defence worries him before tonight's quarter-final vs Switzerland.,"Like someone sliding into your DMs to say 'just so you know, I've been struggling lately' before your first date. Noted, but maybe dial it back?","[""Tell him Argentina's own defender admitted the defence has been a problem going into tonight. Romero said it publicly."", ""Ask him: is that honesty or panic from Romero before such a huge game?"", ""He'll either say 'Messi will sort it' or go quiet about the defence. Either reaction is very telling.""]"
f59ea1e2-84f2-4ab2-8de4-732a89fb6cb1,belgium,country,news,routine,,t,2026-07-11 08:50:10.858298,2026-07-11 08:50:13.534,0.04459503333333333333,,,t,Keeper Senne Lammens made a costly error that helped end Belgium's run. Now some are asking if this is the end of their golden generation.,One mistake. An era over.,Lammens' error helped end Belgium's run. Is their golden generation done?,Like the Bake Off final where the most technically gifted baker drops their showstopper right at the last minute. Belgium's generation deserved better.,"[""Tell him Belgium's goalkeeper made a costly error that helped Spain through. Not the way anyone wanted it to end."", ""Ask him: does he think this is the end of Belgium's golden generation?"", ""He'll have strong feelings about the goalkeeper's error. If he's not already talking about it, ask what he thinks happened.""]"
163af8fa-0dc6-454f-ab7e-8b251b52a503,england,country,news,routine,,t,2026-07-11 08:50:31.537735,2026-07-11 08:50:34.985,0.05745441666666666667,,,f,Jordan Pickford (England goalkeeper) has entered the World Championship history books. Some think it's finally time he got his flowers.,He'll frame this one,Pickford is in the World Championship record books. He'll want to read every word.,"Like finally tagging the friend who drove everyone home on the group holiday, years after. Pickford's been doing the work, they're finally saying it.","[""Tell him Pickford is officially in the World Championship record books. Let him take it from there."", ""Ask him: does he think Pickford gets enough credit for what he does for England?"", ""He'll have a lot to say about Pickford one way or another. Strong opinions across England fans on this one.""]"
d533bddf-b39c-4d9e-9650-97e3e6806466,england,country,news,routine,,t,2026-07-11 08:51:27.312658,2026-07-11 08:51:29.685,0.03953903333333333333,,,t,Bellingham (England midfielder) and Haaland (Norway striker) are football's best mates. Tonight they're opponents in the World Championship quarter-final.,Best mates. Opponents tonight.,"Bellingham and Haaland are best friends. Tonight, opponents. He'll feel this one.","Like two friends who ended up at rival companies after the same internship and have been cheering each other on ever since. Tonight, only one of them wins.","[""Tell him Bellingham and Haaland are proper best mates off the pitch. They're on opposite sides tonight."", ""Ask him: who wins the battle tonight, Bellingham or Haaland?"", ""Watch how he reacts when they're both on the pitch. He'll pick a side but feel weird about it.""]"
c4fe41e3-6bd3-4814-98ed-31db415ef023,england,country,news,routine,,t,2026-07-11 08:51:46.019875,2026-07-11 08:51:48.021,0.03335208333333333333,,,f,Harry Kane (England striker) has vowed England are ready to peak right now in this World Championship. He also played down comparisons with Norway's Haaland.,He'll want to quote Kane,Kane says England are ready to peak at the World Championship. Perfect timing.,Like a Hinge match who spent three years self-improving and is now back saying 'I'm ready' on the app again. Kane's claiming this is peak England.,"[""Tell him Kane says England are ready to peak right now. That's the captain-energy he'll want to hear."", ""Did you know Kane played down the Haaland comparisons? He said they're completely different players."", ""He's been holding his breath about England's form. Drop 'Kane said they're ready to peak' and see if he relaxes.""]"
e3425870-871c-444e-a1d8-f38dbcd3912b,france,country,news,routine,,t,2026-07-11 08:52:27.230028,2026-07-11 08:52:29.804,0.04289953333333333333,,,t,Mbappe (France captain) isn't just scoring goals. He's urging the team to stay humble ahead of the World Championship semi-final against Spain.,He's running this tournament,"Mbappe isn't just scoring. He's captain, keeping France grounded. Spain on Tuesday.",Like the quiet one in the group chat who suddenly becomes the person everyone DMs when the drama starts. Mbappe's been leading all along.,"[""Tell him Mbappe is captaining France and actively asking them to stay humble. That's unexpected from him."", ""Did you know Deschamps gave Mbappe the captain's armband? Ask him if that's made France more dangerous."", ""He'll probably say France are the favourites. See if he's worried about it.""]"
d405a2eb-6cb2-457d-93aa-e41105b3ab4a,norway,country,news,routine,,t,2026-07-11 08:52:59.018301,2026-07-11 08:53:02.207,0.05314498333333333333,,,f,"Norway's run to the quarter-finals wasn't luck. Artificial turf, gambling investment, and a no-ego coaching revolution built this generation.",It wasn't luck,Norway rebuilt their football system from scratch to get here. He'll want all the details.,Like finding out the girl who seems to have it all effortlessly actually had a ridiculously detailed five-year plan and just never told you.,"[""Tell him Norway's quarter-final run wasn't luck. They rebuilt their entire football system to get here."", ""Ask him: did he know Norway's coaching system is built on collaboration and no individual egos?"", ""He'll love this. Small country, huge quarter-final, and a master plan behind all of it.""]"
08c960f7-0196-458f-8238-ad0e9834c58e,norway,country,news,routine,,t,2026-07-11 08:53:28.476982,2026-07-11 08:53:32.019,0.05903363333333333333,,,f,Haaland (Norway striker) plays with some of England's squad at Man City every day. Pundits say that gives him a real edge tonight.,Inside information,Haaland knows England's City players inside out. Pundits say that's a real edge tonight.,Like finding out your ex's new partner used to be your colleague who's seen your entire 9am presentation style. He's got the notes.,"[""Tell him Haaland has an advantage. He plays with some of England's squad at Man City every single day."", ""Ask him: which England players does Haaland know best from club football?"", ""He'll argue this either proves Norway can win or that England can counter it. Either way, he'll have a take.""]"
32f38014-fc3d-4c42-be3a-dac02b42b4d0,spain,country,news,routine,,t,2026-07-11 08:54:11.793343,2026-07-11 08:54:15.113,0.05532761666666666667,,,t,Spain are in the World Championship semis. The subplot: Lamine Yamal (Spain forward) has been brilliant but is still waiting for his truly defining moment.,Still waiting for Yamal,Spain through. But Yamal's big moment is still ahead. France on Tuesday.,"Like the person at work everyone's been hyping for months, solid but not quite show-stopping yet. Everyone's still waiting.","[""Tell him Spain keep winning without Yamal having his best match yet. They might be saving something for France."", ""Ask him: is Yamal Spain's biggest weapon or is Merino proving he's just as important?"", ""He'll have strong feelings about who Spain's real match-winner is. You don't even need to ask.""]"
d8abb867-3151-4eb8-9382-fbca5e911b9f,spain,country,news,routine,,t,2026-07-11 08:54:31.657632,2026-07-11 08:54:33.898,0.03733946666666666667,,,t,Lamine Yamal (Spain forward) has a message for France ahead of Tuesday's World Championship semi-final: 'France should fear us.',He said it out loud,Yamal told France they should be scared of Spain. He's not backing down.,Posting your 'I've got this' affirmation story the morning before the interview. Yamal's manifesting out loud.,"[""Drop 'Yamal says France should fear Spain' and see if [his name] laughs or nods."", ""Ask him: is that confidence or arrogance from Yamal?"", ""He'll either love the audacity or think Yamal jinxed it. Let him decide.""]"
91e8652b-d529-499f-8d9f-9b299dd5ad42,argentina,country,news,routine,,t,2026-07-12 00:39:41.365408,2026-07-12 00:39:44.725,0.05599320000000000000,,,t,Messi missed a penalty at this World Championship. BBC Sport is asking if Argentina should give the spot kicks to someone else tonight against Switzerland.,He'll have thoughts,BBC: should Messi take penalties? He missed one in this tournament.,"It's like the mate who always books the birthday restaurant, then picked one that was awful last time. Now the group chat has opinions.","[""Ask him: if Messi misses a penalty against Switzerland, does he think they should change who takes them?"", ""Tell him BBC Sport ran the debate today. He'll have already worked it out."", ""Watch how he reacts if penalties come up tonight. He'll either back Messi completely or have his own shortlist ready.""]"
30548f2f-8308-4f03-b377-5ea2eabb4b81,belgium,country,news,routine,,t,2026-07-12 00:41:48.911336,2026-07-12 00:41:51.945,0.05056106666666666667,,,f,Belgium manager Garcia benched Courtois against Spain. Replacement Lammens made the error. Now Garcia faces backlash and says: 'Only 100% fit players can play.',He'll side with Courtois,Belgium's manager benched Courtois. Lammens made the error. Garcia's defending the call.,"It's like the friend who switched restaurants at the last minute for the birthday dinner, it went wrong, and is now texting the group chat: 'I stand by the choice.'","[""Tell him Garcia said 'only 100% fit players can play' and then Courtois' replacement made the error. He'll have a verdict immediately."", ""Ask him: was Garcia right to bench Courtois, or was it the wrong call?"", ""Watch how quickly the conversation moves from 'Belgium are out' to 'Garcia should never have done that.'""]"
7d3c94e3-d274-4caf-bc24-cc6d05d0bab0,germany,country,news,routine,,t,2026-07-12 00:46:11.087057,2026-07-12 00:46:14.553,0.05776571666666666667,,,t,Klopp (former Liverpool manager) has agreed in principle to become Germany's new head coach. Nagelsmann resigned after Germany's early World Championship exit.,He's going to have opinions,Klopp agreed in principle to manage Germany. Nagelsmann resigned after their early exit.,"It's like the friend who quit her corporate job, spent a year in Bali, and then got a WhatsApp from Chanel asking if she was ready to run the whole thing.","[""Tell him Klopp just agreed to manage Germany. It's been confirmed by the German federation today."", ""Ask him: can Klopp work his magic with a national team the way he did at Liverpool?"", ""Watch how quickly he starts working out who Germany could line up for the 2030 World Championship.""]"
f4c78b57-779d-4a26-801c-32aa2eb3269c,south_africa,country,news,routine,,t,2026-07-12 00:50:19.338449,2026-07-12 00:50:25.561,0.10370918333333333333,,,t,"South Africa midfielder Jayden Adams has died at 25, just weeks after playing at the World Championship. He also played for Mamelodi Sundowns.",Sad news today,"South Africa's Jayden Adams, who played at this World Championship, has died aged 25.",,"[""Tell him South Africa's World Championship player Jayden Adams has died aged 25. He played in the group stage."", ""Ask him if he caught any of South Africa's group games."", ""Adams played for Mamelodi Sundowns and was only 25. The South African Football Players Union confirmed it.""]"
cf229bb1-df95-4812-ae8e-4e05fb1f2ff8,switzerland,country,news,routine,,t,2026-07-12 00:50:55.004466,2026-07-12 00:50:57.351,0.03910890000000000000,,,f,"Xhaka was booed off by his own fans at Arsenal. He's battled back to become Switzerland's most influential player, ahead of the Argentina quarter-final.",Underdog story incoming,Xhaka was booed at Arsenal. Now he's Switzerland's key man. Argentina tomorrow.,"It's like the girl who got publicly roasted in a work meeting, went quiet for six months, then came back and ran the best quarter the company had ever seen.","[""Tell him BBC Sport has a full piece today on how Xhaka went from being booed at Arsenal to being Switzerland's main man."", ""Ask him: can Xhaka's redemption story continue against Argentina tomorrow?"", ""Watch how quickly he tells you everything he remembers about the Arsenal booing. He'll have the full context.""]"
1be46a0a-7140-4e8c-b8e5-5f7042168057,norway,country,matchday,edge_function,,f,2026-07-12 01:47:03.081603,,,,1581037,t,Norway lost 1-2 to England after extra time,,,,"[""Their run is over. He might need a minute.""]"
aa15da92-9c2b-4124-9355-982ef7d88aa0,england,country,matchday,edge_function,,f,2026-07-12 01:47:03.225066,,,,1581037,f,England beat Norway 2-1 after extra time,,,,"[""Ask him how far he thinks they can go now.""]"
cbb3bbad-c7b8-4d2b-bfef-12ce0f055495,world_championship,tournament,matchday,edge_function,,f,2026-07-12 01:47:04.064968,,,,1581037,f,England beat Norway 2-1 after extra time,,,,[]
7acda19b-e38f-4139-a529-afdd637674d6,argentina,country,matchday,edge_function,,f,2026-07-12 05:45:04.864694,,,,1582681,t,Argentina beat Switzerland 3-1 after extra time,,,,"[""Ask him how far he thinks they can go now.""]"
f3b2f579-a765-4543-a07f-68a8ac5c9b28,switzerland,country,matchday,edge_function,,f,2026-07-12 05:45:05.091796,,,,1582681,f,Switzerland lost 1-3 to Argentina after extra time,,,,"[""Their run is over. He might need a minute.""]"
787b9f5d-0529-4cad-b927-3bb872089083,world_championship,tournament,matchday,edge_function,,f,2026-07-12 05:45:05.908149,,,,1582681,f,Argentina beat Switzerland 3-1 after extra time,,,,[]
db84bfe8-a526-4d01-8f8b-e34d93af9ee5,argentina,country,news,routine,,t,2026-07-12 13:12:40.611729,2026-07-12 13:12:43.809,0.05328785000000000000,,,t,"Lionel Messi (Argentina captain) has never played England in his career. On Wednesday, that finally changes in the World Championship semi-final.",Whiteboard material,Messi's never played England. That changes Wednesday in the World Championship semi.,It's like two Love Is Blind cast members who somehow never got put in the same pod finally being matched in the finale.,"[""Tell [his name] Messi has never played England before in his career. Watch him either fact-check you immediately or launch a full monologue."", ""Ask him which Messi shows up on Wednesday, the tournament Messi or the one who fades on the very biggest nights."", ""He's been following this tournament for weeks. The England-Argentina semi is exactly what he's been waiting for.""]"
9cb779ea-b4e0-414e-ab7c-2a1eb7932702,england,country,news,routine,,f,2026-07-12 13:13:38.220948,,,,,f,"Tuchel (England manager) called his players 'sloppy' after the 2-1 Norway win. Bellingham, who scored both goals, responded: 'Yeah, well, whatever.'",He'll have opinions,"Tuchel called England 'sloppy' after Norway. Bellingham: 'Yeah, well, whatever.'",It's like your mum texting 'fine but you should have cleaned before guests arrived' after you threw a successful party. Bellingham's basically the kid who stopped explaining himself.,"[""Drop 'Tuchel called them lucky' and watch [his name] pick a side. He'll definitely have a take on his own manager saying that."", ""Ask him if a manager criticising his own winning team is honest or just bad timing."", ""Bellingham's response was three words: 'Yeah, well, whatever.' That's the energy right there.""]"
72248eb1-e4a0-483a-afd2-ebb667fb2428,norway,country,news,routine,,f,2026-07-12 13:14:08.537216,,,,,f,Norway lost 1-2 to England and are out. Manager Solbakken says it was 'pretty clear' Bellingham's equaliser hit an overhead cable and shouldn't have stood.,He'll be a bit gutted,Norway lost 1-2 to England. They say Bellingham's goal hit a cable. FIFA say it was clean.,It's like screenshotting the 'read' receipt and he still says he didn't see your message. Norway have the receipts.,"[""Tell [his name] Norway's manager says the ball definitely hit the overhead cable. He'll either defend England or demand a full review."", ""Ask him if he thinks the goal should have stood. Solbakken says 'pretty clearly' not."", ""He's been talking about how England got through. Even England's own manager admitted they 'got lucky.'""]"
87133ed5-54fa-4138-8f20-c9fdb9ca00b4,senegal,country,news,routine,,t,2026-07-12 13:14:32.779523,2026-07-12 13:14:35.538,0.04597461666666666667,,,f,Senegal sacked manager Pape Thiaw after the national team's last-32 exit from the World Championship. They went out 3-2 to Belgium after extra time.,He'll have opinions,Senegal sacked manager Pape Thiaw. Their last-32 World Championship exit cost him the job.,"It's like getting feedback on the group project three days after a C grade: the result was bad enough, the email didn't help.","[""Tell [his name] Senegal already sacked their manager. The tournament barely ended and the clear-out has started."", ""Ask him if losing at the last-32 is enough reason to sack a manager straight away."", ""This is the post-tournament manager clear-out beginning. Thiaw's the first out.""]"
5dfe63dc-acb2-4873-9c65-e116e70ad24e,switzerland,country,news,routine,,t,2026-07-12 13:15:05.000304,2026-07-12 13:15:08.502,0.05836160000000000000,,,t,"Breel Embolo (Switzerland forward) made history for the wrong reasons, becoming the first player ever sent off under football's new mistaken identity rule.",That's a first,Switzerland lost 3-1 to Argentina. Embolo first red under mistaken identity rule.,"It's like the wrong person getting blamed in the group chat, then someone finds the original post. Embolo was outed by the receipts.","[""Tell [his name] Switzerland had a player sent off for a rule nobody's seen used before. He'll explain it better than anyone."", ""Ask him if the red card changed the game. Switzerland were 1-1 at 90 minutes before Argentina scored twice in extra time."", ""Embolo's the first player in history to get this kind of red card. It's a new rule nobody expected to see applied this quickly.""]"
c4a77f98-6fdb-4ff0-8926-92474eea0101,england,country,news,routine,,t,2026-07-13 00:45:38.979817,2026-07-13 00:45:42.71,0.06216971666666666667,,,t,"England's Declan Rice (midfielder) was sick in bed for nearly three days before the Norway quarter-final, Tuchel revealed. He played anyway. They won.",Three days in bed.,Tuchel: Rice was in bed sick three days before Norway. He still played.,"Like your mate who swore she was too ill to make the group dinner, then sent a photo from the restaurant table at 9pm.","[""Tell him Rice was in bed ill for three days before that Norway win. He'll probably be checking every fitness update between now and Wednesday."", ""Ask him: does knowing Rice was sick make the win more impressive, or does it make him nervous about the Argentina semi-final?"", ""He'll want to see how Rice looks in training this week. Worth asking if he's been following the updates.""]"
b34b17f4-6857-4a9a-8882-2882fdb9d8ef,norway,country,news,routine,,t,2026-07-13 00:46:03.407521,2026-07-13 00:46:05.754,0.03910798333333333333,,,f,"Alf-Inge Haaland (Erling's dad, former Norway international) says Norway were 'robbed' against England. He still hopes England win the tournament.",Haaland's dad weighs in.,Haaland's dad: Norway were 'robbed' against England. He hopes England win it anyway.,It's like when someone's mum slides into the group chat after her daughter gets voted off Love Island to say the producers rigged it.,"[""Tell him Erling Haaland's dad came out saying Norway were robbed. He'll have a whole opinion on the TV wire controversy."", ""Ask him: was England lucky, or does it not matter how you get through?"", ""Watch what he says when you mention Haaland's dad still wants England to win. Classy or very Scandinavian, depending on his mood.""]"
2cae94a6-810f-4b75-a33c-62de8933f059,england,country,news,routine,,t,2026-07-13 08:45:56.207754,2026-07-13 08:45:59.984,0.06293743333333333333,,,t,England's fourth World Championship semi-final in five major tournaments. Captain Harry Kane: 'we have another level to reach.' Argentina on Wednesday.,He'll have a whiteboard out,England face Argentina Wednesday. Kane says they've got 'another level' to reach.,Like making it to the Bake Off tent final four out of five years. At some point it stops being a lucky run and starts being just who they are.,"[""Tell him England have been in four of the last five major tournament semi-finals. He'll start listing them."", ""Kane says England haven't peaked yet. He'll either believe it or tell you exactly why they have."", ""Ask him: is this England's best shot at winning the World Championship since 1966?""]"
1449f48e-0707-4cb9-8a90-a9c65a813a5b,argentina,country,news,routine,,t,2026-07-14 00:47:00.248062,2026-07-14 00:47:03.764,0.05859896666666666667,,,f,Argentina will wear their navy blue away kit for Wednesday's World Championship semi-final against England. They're calling it the 'lucky' strip.,Lucky kit incoming,Argentina are wearing blue on Wednesday. The lucky strip. England in white.,Like keeping the exact playlist from your first date on rotation before every big night out. Fully irrational. Completely worth it.,"[""Tell him Argentina are going blue on Wednesday. He'll have something to say about the history of that shirt."", ""Ask him: does the kit choice actually change anything, or is it all in their heads?"", ""He probably knows every England-Argentina game by heart. Ask him which one still stings the most.""]"
3803ee46-6349-4ed1-9ee1-8fd959fbde49,croatia,country,news,routine,,t,2026-07-14 00:47:25.601617,2026-07-14 00:47:27.631,0.03382305000000000000,,,f,Croatia have reappointed Slaven Bilic (former Croatia defender) as the manager of their men's national team.,Familiar face,"Croatia brought back Slaven Bilic as national team manager. Former player, returning boss.",Like your mate's ex sliding back into the group chat after going quiet for a year. Nobody's shocked. Nobody's upset. Just... there they are again.,"[""Tell him Croatia brought Bilic back as manager. He'll have a whole take on whether it's the right call."", ""Ask him: is reappointing a manager ever really a bold move, or just the safe option?"", ""He probably knew Bilic was coming back before it was even announced. See if he's surprised.""]"
f9745fa1-28c4-4971-817d-1dbfaafbcb3f,england,country,news,routine,,t,2026-07-14 00:47:43.785654,2026-07-14 00:47:46.601,0.04692243333333333333,,,f,Declan Rice (England midfielder) is set to overcome illness and retain his place for Wednesday's World Championship semi-final against Argentina.,He's smiling again,Rice expected to start England's semi-final on Wednesday despite illness. He's back in.,Like calling in sick Monday and showing up for the conference in a blazer on Thursday. Rice says he's fine.,"[""Tell him Rice is expected to start on Wednesday. He's been anxious about this one."", ""Ask him: does England's whole midfield revolve around Rice, or can they manage without him if needed?"", ""Pickford said 'we can't focus solely on Messi' today. Drop that into conversation and watch him think it through.""]"
5ae1d976-c51d-4525-9c0c-7d7684aaa282,france,country,news,routine,,t,2026-07-14 00:48:15.401254,2026-07-14 00:48:18.24,0.04731243333333333333,,,t,Deschamps (France manager) has found a way to get the best out of his attack and has a second World Championship in his sights. France face Spain on Tuesday.,Whiteboard material,France boss Deschamps has a second World Championship in his sights. Spain on Tuesday.,"Like the friend who already had her moment, stepped back, got quietly booed, and is now the one everyone's watching again. Deschamps has done it twice.","[""Tell him France have quietly become the team everyone's afraid of at this tournament. Spain tomorrow is the real test."", ""Ask him: is Deschamps actually a football genius, or did he just luck into brilliant players?"", ""Mbappe has scored eight goals at this World Championship. Eight. Tell him that if he hasn't brought it up already.""]"
579bb495-defe-4758-8ff7-aa1c8b9edee6,morocco,country,news,routine,,f,2026-07-14 00:48:44.323783,,,,,f,"Morocco are out. France beat them 2-0 in the quarter-finals. Mbappe scored, then Dembele added the second.",Quarter-final exit,Morocco lost 2-0 to France in the quarter-final. Mbappe and Dembele got the goals.,It's like showing up to a group project fully prepared and the other team has Sabrina Carpenter doing the presentation. You did your bit. They had the moment.,"[""Tell him Morocco gave it everything but France's attack was just too much. He'll have thoughts on whether they could have played it differently."", ""Ask him: did Morocco go further than he expected at this tournament?"", ""Mbappe missed a penalty, then scored anyway. If he hasn't told you about that moment yet, ask him.""]"
5316e5ee-e5a5-4e16-823d-dec18fa2b57e,norway,country,news,routine,,t,2026-07-14 00:49:35.376455,2026-07-14 00:49:38.871,0.05824241666666666667,,,t,Erling Haaland (Norway striker) and his teammates came home to a crowd of thousands after their historic World Championship run in North America.,T-shirt material,"Haaland and Norway came home to thousands of fans. Historic run, heroes' welcome.","It's like the group chat when someone in a long relationship finally proposes and everyone loses it. Thousands of people, one bloke, that much fuss. Norway loves Haaland.","[""Tell him Haaland came home to thousands of fans in the streets. He might not have seen the footage yet."", ""Ask him: was Norway's run at this World Championship what he expected, or did they surprise everyone?"", ""He's probably already watching the homecoming videos. Tell him you've seen them too. He'll love that.""]"
